"YEAR","ELECTION_E","ELECTION_F","PROVINCE_ID","PROVINCE_E","PROVINCE_F","GENDER_E","GENDER_F","AGE_GROUP_ID","AGE_GROUP_E","AGE_GROUP_F","VOTES","ELIGIBLE_ELECTORS","TURNOUT_ELIGIBLE_ELECTOR"
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",23776,51134,0.4649829501
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",41010,77628,0.5282838137
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",45535,76862,0.5924229036
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",46811,72168,0.6486296776
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",57756,80826,0.714567318
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",50081,64333,0.7784668291
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",9,"75 years and over","75 ans et plus",35738,52230,0.6842412416
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Women+","Femmes+",10,"All ages","Tous les âges",300706,475181,0.6328240459
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",1,"First time","1re fois",5432,14594,0.3722274011
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",2,"Not first time","2e fois ou plus",16467,40114,0.4105199745
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",21900,54707,0.4003050956
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",38829,80082,0.4848711245
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",42356,74917,0.565365856
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",44194,71145,0.6211792334
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",54134,79349,0.6822340609
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",46242,60847,0.7599834869
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",9,"75 years and over","75 ans et plus",29216,41678,0.7009859781
2021,"GE 44, 2021","ÉG 44, 2021",46,"Manitoba","Manitoba","Men+","Hommes+",10,"All ages","Tous les âges",276871,462725,0.5983492441
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",1,"First time","1re fois",9159,23059,0.3971905838
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",2,"Not first time","2e fois ou plus",27996,64371,0.4349241509
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",37155,87430,0.4249720677
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",74570,137996,0.5403782707
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",85436,137476,0.6214647713
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",77771,118413,0.6567722895
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",100920,141227,0.7145911491
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",85788,109388,0.7842535254
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",9,"75 years and over","75 ans et plus",57273,82594,0.6934332123
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","All genders","Tous les genres",10,"All ages","Tous les âges",518913,814524,0.6370753227
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",1,"First time","1re fois",4633,11176,0.414569942
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",2,"Not first time","2e fois ou plus",14313,31392,0.4559603748
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",18947,42568,0.445093627
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",37788,67531,0.5595613441
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",43317,68735,0.630207718
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",39738,59179,0.6714867265
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",51929,71017,0.7312268824
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",43663,55056,0.7930590342
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",9,"75 years and over","75 ans et plus",31402,45601,0.6886314225
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Women+","Femmes+",10,"All ages","Tous les âges",266784,409687,0.6511904961
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",1,"First time","1re fois",4526,11883,0.3808461656
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",2,"Not first time","2e fois ou plus",13683,32979,0.41490018
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",18209,44862,0.4058796719
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",36782,70465,0.5219940035
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",42119,68741,0.6127225059
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",38033,59234,0.6420714761
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",48990,70210,0.6977643519
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",42125,54332,0.7753306191
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",9,"75 years and over","75 ans et plus",25871,36993,0.6993523399
2021,"GE 44, 2021","ÉG 44, 2021",47,"Saskatchewan","Saskatchewan","Men+","Hommes+",10,"All ages","Tous les âges",252129,404837,0.6227910604
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",1,"First time","1re fois",40321,87093,0.4629608337
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",2,"Not first time","2e fois ou plus",115425,237722,0.4855443847
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",155745,324815,0.4794890406
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",302519,540841,0.5593505183
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",364696,602715,0.6050895019
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",334130,507513,0.6583678034
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",362391,519682,0.6973324841
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",275595,369466,0.7459271466
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",9,"75 years and over","75 ans et plus",159832,240535,0.6644882228
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","All genders","Tous les genres",10,"All ages","Tous les âges",1954910,3105567,0.6294857554
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",1,"First time","1re fois",20964,42493,0.4933583938
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",2,"Not first time","2e fois ou plus",59801,115460,0.5179371018
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",80765,157953,0.5113248893
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",157229,266452,0.5900810438
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",186784,300077,0.6224550693
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",169445,250763,0.6757175713
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",185344,259225,0.7149922277
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",139849,185714,0.7530348908
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",9,"75 years and over","75 ans et plus",84652,130319,0.6495767399
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Women+","Femmes+",10,"All ages","Tous les âges",1004069,1550505,0.6475757616
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",1,"First time","1re fois",19356,44600,0.4339994862
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",2,"Not first time","2e fois ou plus",55624,122262,0.4549537778
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",74980,166862,0.4493529665
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",145291,274388,0.5295087683
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",177912,302638,0.5878708689
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",164685,256750,0.6414225499
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",177048,260457,0.6797563237
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",135745,183752,0.7387434782
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",9,"75 years and over","75 ans et plus",75180,110215,0.6821197177
2021,"GE 44, 2021","ÉG 44, 2021",48,"Alberta","Alberta","Men+","Hommes+",10,"All ages","Tous les âges",950841,1555062,0.6114487633
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",1,"First time","1re fois",35406,86545,0.4091039588
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",2,"Not first time","2e fois ou plus",115367,247317,0.4664746502
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",150773,333862,0.4516028423
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",306492,581671,0.5269174713
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",343607,589060,0.5833145302
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",358950,577794,0.6212426311
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",442220,670682,0.6593598918
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",408813,553428,0.7386922384
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",9,"75 years and over","75 ans et plus",269105,417271,0.6449161215
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","All genders","Tous les genres",10,"All ages","Tous les âges",2279961,3723767,0.6122727417
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",1,"First time","1re fois",18849,42094,0.4477746987
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",2,"Not first time","2e fois ou plus",61315,120384,0.5093282446
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",80164,162479,0.493381202
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",160858,286497,0.5614650042
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",178783,300199,0.5955474358
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",187672,299116,0.6274223173
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",233201,346236,0.6735324114
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",212522,285676,0.7439254931
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",9,"75 years and over","75 ans et plus",140349,222974,0.6294387232
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Women+","Femmes+",10,"All ages","Tous les âges",1193549,1903178,0.6271346618
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",1,"First time","1re fois",16557,44450,0.3724829731
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",2,"Not first time","2e fois ou plus",54052,126933,0.425831896
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",70609,171383,0.4119951808
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",145635,295174,0.493385511
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",164824,288861,0.5706014562
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",171278,278678,0.6146097132
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",209019,324445,0.6442355076
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",196291,267752,0.7331086444
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",9,"75 years and over","75 ans et plus",128756,194297,0.6626779156
2021,"GE 44, 2021","ÉG 44, 2021",59,"British Columbia","Colombie-Britannique","Men+","Hommes+",10,"All ages","Tous les âges",1086412,1820589,0.5967366347
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",1,"First time","1re fois",241,778,0.3090806578
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",2,"Not first time","2e fois ou plus",765,2104,0.3636693243
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1006,2883,0.3489284399
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",3230,5364,0.6020378323
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",3819,6038,0.6323932013
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",3258,5001,0.6515208724
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",3817,5776,0.6609214863
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",3043,4211,0.7225347907
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",9,"75 years and over","75 ans et plus",1376,1925,0.7146549215
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","All genders","Tous les genres",10,"All ages","Tous les âges",19548,31198,0.6265732042
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",1,"First time","1re fois",114,364,0.3133213091
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",2,"Not first time","2e fois ou plus",434,1021,0.4252131351
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",3,"18 to 24 years","18 à 24 ans",548,1386,0.3957907884
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",4,"25 to 34 years","25 à 34 ans",1769,2658,0.6657612975
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",5,"35 to 44 years","35 à 44 ans",2041,3140,0.6499170131
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",6,"45 to 54 years","45 à 54 ans",1733,2613,0.6633414843
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",7,"55 to 64 years","55 à 64 ans",2029,2914,0.6963826992
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",8,"65 to 74 years","65 à 74 ans",1514,2002,0.7562189772
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",9,"75 years and over","75 ans et plus",652,909,0.7173097617
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Women+","Femmes+",10,"All ages","Tous les âges",10287,15622,0.6585304557
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",1,"First time","1re fois",126,414,0.3053488369
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",2,"Not first time","2e fois ou plus",331,1083,0.3056272227
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",3,"18 to 24 years","18 à 24 ans",457,1497,0.3055502237
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",4,"25 to 34 years","25 à 34 ans",1460,2707,0.5394715814
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",5,"35 to 44 years","35 à 44 ans",1778,2899,0.613410979
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",6,"45 to 54 years","45 à 54 ans",1525,2388,0.6385874435
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",7,"55 to 64 years","55 à 64 ans",1788,2861,0.6248032736
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",8,"65 to 74 years","65 à 74 ans",1529,2209,0.6920131881
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",9,"75 years and over","75 ans et plus",723,1016,0.71227801
2021,"GE 44, 2021","ÉG 44, 2021",60,"Yukon","Yukon","Men+","Hommes+",10,"All ages","Tous les âges",9261,15577,0.5945239282
2021,"GE 44, 2021","ÉG 44, 2021",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",1,"First time","1re fois",202,986,0.2050262089
2021,"GE 44, 2021","ÉG 44, 2021",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",2,"Not first time","2e fois ou plus",663,2852,0.232586056
2021,"GE 44, 2021","ÉG 44, 2021",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",865,3837,0.2255064272
